Trade,UpdateTime,UpdatedDay,UpdatedTime,TradeTime,TradedDay,TradedTime,Desk,CapturedBy,TradeStatus,TraderId,Instrument,Reason,Nominal,FloatRef,LastResetDate,LastResetRate,Theta,Loss,Unexplained,EventTypeCategoryLevel1,BusinessLineLevel1,LossIndicator,exposure
7552425,09/04/2013 12:16,9,0.510854935,01/04/2008 03:13,1,0.116002965,Management/Other,PROD CONTROLLER,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL4,0,1834.377303
24953282,09/04/2013 12:17,9,0.488231808,09/04/2013 12:17,9,0.488231808,Management/Other,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL6,BL2,0,0
11313983,09/04/2013 12:20,9,0.513695245,02/06/2009 08:10,2,0.326270323,SND,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,Bond,Calendar Related,0,0,0,0,0,9032465.036,0,EL7,BL2,1,1407.173692
14472334,09/04/2013 13:04,9,0.544220023,26/04/2010 02:21,26,0.06878802,Derivatives,PROD CONTROLLER,BO Confirmed,AMBA,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,245920.0155,0,EL4,BL2,1,1079.446713
1228759,09/04/2013 13:05,9,0.537928806,28/04/2006 16:01,28,0.667575593,Derivatives,TECHSUPPORT,BO Confirmed,DIRECTOR,Swap,Portfolio Move / Restructure,0,0,0,0,0,222913.0757,0,EL7,BL2,1,2537.877824
19491802,09/04/2013 13:15,9,0.531008053,27/10/2011 00:23,27,0.015994238,Rates,UNAUTHORISED,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL7,BL2,0,530.536331
15634186,09/04/2013 14:02,9,0.581703861,20/07/2010 05:21,20,0.193914972,Prime Services,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL2,0,994.3618866
23034040,09/04/2013 14:14,9,0.592804969,28/10/2012 03:15,28,0.13550453,Management/Other,MIDOFFICE,BO-BO Confirmed,DIRECTOR,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,252409.9988,0,EL7,BL6,1,163.4578009
20857753,09/04/2013 14:19,9,0.569932019,16/02/2012 17:19,16,0.695473611,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Curr,Commodities Early Delivery,0,0,0,0,0,239755.2301,0,EL7,BL6,1,417.8748727
16481489,09/04/2013 14:21,9,0.597643179,01/11/2010 04:06,1,0.16219919,SND,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL4,0,890.4270602
17788790,09/04/2013 14:23,9,0.56761905,01/04/2011 06:03,1,0.252290648,MM,MIDOFFICE,Terminated,ASSOCIATE,Swap,Tri-Optima,0,0,0,0,0,0,0,EL7,BL2,0,739.3472685
23055715,09/04/2013 14:28,9,0.56391543,30/10/2012 00:29,30,0.019921407,SND,TECHSUPPORT,BO Confirmed,AMBA,Swap,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,161.5824421
24892662,09/04/2013 15:05,9,0.628543533,09/04/2013 03:19,9,0.112150279,SND,UNAUTHORISED,BO-BO Confirmed,ANALYST,IndexLinkedSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,0.49
17256905,09/04/2013 15:07,9,0.629846201,04/02/2011 14:05,4,0.580176109,MM,PROD CONTROLLER,BO-BO Confirmed,MNGDIRECTOR,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,261385.3578,0,EL7,BL2,1,795.0427546
21594536,09/04/2013 15:10,9,0.618046634,07/05/2012 04:11,7,0.159135924,Africa,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,271635.5235,0,EL1,BL2,1,337.4575463
12592589,09/04/2013 15:29,9,0.605203284,12/11/2009 12:29,12,0.519987002,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,BuySellback,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,1244.125197
24050764,09/04/2013 16:06,9,0.670959355,02/03/2013 08:21,2,0.347841022,Derivatives,PROD CONTROLLER,BO Confirmed,AMBA,IndexLinkedSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,38.32296296
15825746,09/04/2013 16:26,9,0.648285173,19/10/2010 16:05,19,0.663203446,Management/Other,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,222044.391,0,EL4,BL2,1,903.0148958
4983553,09/04/2013 17:11,9,0.716312657,07/07/2007 11:18,7,0.471063336,Derivatives,PROD CONTROLLER,BO-BO Confirmed,AMBA,Swap,Payments Related,0,0,0,0,0,0,0,EL7,BL2,0,2103.245243
9933547,09/04/2013 17:24,9,0.725073836,07/01/2009 11:00,7,0.458255767,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,FRN,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL6,0,1553.266655
24905046,09/04/2013 17:30,9,0.687606768,09/04/2013 06:14,9,0.240061002,Derivatives,TECHSUPPORT,Terminated,MNGDIRECTOR,Swap,Tri-Optima,0,0,0,0,0,222703.2599,0,EL7,BL2,1,0.469328704
16361184,09/04/2013 18:06,9,0.754239184,15/10/2010 15:22,15,0.640163673,Derivatives,TECHSUPPORT,BO Confirmed,ANALYST,Swap,Sales Credits,0,0,0,0,0,0,0,EL7,BL1,0,907.1138426
21988758,09/04/2013 18:21,9,0.764623852,05/06/2012 08:29,5,0.313253422,Equity,MIDOFFICE,Terminated,ASSOCIATE,Swap,Tri-Optima,0,0,0,0,0,0,0,EL7,BL2,0,308.4110995
23709166,09/04/2013 19:23,9,0.775695389,22/01/2013 16:04,22,0.6635549,SND,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL3,0,77.1378588
4233288,09/04/2013 19:27,9,0.773167861,10/05/2007 18:30,10,0.770719612,Management/Other,PROD CONTROLLER,BO-BO Confirmed,ANALYST,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,2161.039722
12664597,10/04/2013 00:07,10,0.005042409,02/11/2009 14:08,2,0.577845146,Prime Services,TECHSUPPORT,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,274104.2974,0,EL4,BL6,1,1254.416088
13426293,10/04/2013 01:04,10,0.044741958,25/01/2010 07:12,25,0.300142581,Commodities,PROD CONTROLLER,BO Confirmed,VICE PRINCIPAL,Other,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,1170.744606
7437927,10/04/2013 02:03,10,0.08558953,23/03/2008 12:02,23,0.498270059,SND,TECHSUPPORT,BO Confirmed,AMBA,Other,Payments Related,0,0,0,0,0,0,0,EL7,BL4,0,1843.583866
18007133,10/04/2013 02:12,10,0.091957245,23/04/2011 01:12,23,0.033432402,Africa,TECHSUPPORT,BO Confirmed,ASSOCIATE,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL3,0,718.0418519
14022961,10/04/2013 02:22,10,0.067946047,17/04/2010 18:18,17,0.73752391,SND,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Call Deposit,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL7,BL3,0,1088.336192
24022847,10/04/2013 03:02,10,0.126540065,20/02/2013 01:21,20,0.056163219,Africa,PROD CONTROLLER,BO-BO Confirmed,MNGDIRECTOR,CurrSwap,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL3,0,49.07020833
1640568,10/04/2013 03:16,10,0.136409173,21/05/2006 09:00,21,0.375261929,Africa,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL3,0,2515.761146
4360979,10/04/2013 03:22,10,0.140563407,29/04/2007 19:26,29,0.773282982,Management/Other,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,2172.330521
24974501,10/04/2013 04:10,10,0.15963154,10/04/2013 04:10,10,0.15963154,Management/Other,UNAUTHORISED,BO Confirmed,VICE PRINCIPAL,Future/Forward,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL6,0,0
23849298,10/04/2013 04:19,10,0.179637549,11/02/2013 18:17,11,0.761527035,Prime Services,PROD CONTROLLER,BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL6,0,57.41799769
4795241,10/04/2013 04:29,10,0.186541221,23/06/2007 13:29,23,0.561862115,Africa,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL3,0,2117.625208
6178228,10/04/2013 05:06,10,0.204415717,11/12/2007 05:03,11,0.205951132,SND,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Other,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,1947.002037
6607662,10/04/2013 06:20,10,0.264235825,17/01/2008 10:12,17,0.424773159,Management/Other,TECHSUPPORT,BO Confirmed,DIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL6,0,1909.839005
5746929,10/04/2013 06:28,10,0.269206952,06/09/2007 13:27,6,0.560615177,MM,MIDOFFICE,BO Confirmed,DIRECTOR,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL2,0,2042.709074
24986433,10/04/2013 07:29,10,0.312110157,10/04/2013 07:29,10,0.312110157,Derivatives,TECHSUPPORT,BO-BO Confirmed,ANALYST,SecurityLoan,Corrected NDEUSSA Reset Level,0,0,0,0,0,0,0,EL7,BL2,0,0
22484510,10/04/2013 08:19,10,0.320431393,05/08/2012 08:28,5,0.313586589,Derivatives,PROD CONTROLLER,BO Confirmed,ANALYST,Bill,Payments Related,0,0,0,0,0,0,0,EL4,BL2,0,247.9937384
24983041,10/04/2013 08:25,10,0.315650322,10/04/2013 08:25,10,0.315650322,Africa,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL4,BL2,0,0
16924857,10/04/2013 09:24,10,0.391494009,01/01/2011 09:01,1,0.375811003,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Curr,Commodities Early Delivery,0,0,0,0,0,0,0,EL7,BL2,0,830.0160301
8665438,10/04/2013 09:30,10,0.395731359,22/09/2008 07:23,22,0.275487437,Prime Services,PROD CONTROLLER,Terminated,ASSOCIATE,SecurityLoan,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,243232.061,0,EL7,BL2,1,1661.08809
24799619,10/04/2013 10:00,10,0.416804711,07/04/2013 01:04,7,0.03864382,Prime Services,TECHSUPPORT,BO Confirmed,ANALYST,CurrSwap,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL2,0,3.372118056
21237809,10/04/2013 10:03,10,0.414358461,25/03/2012 15:27,25,0.606166566,SND,TECHSUPPORT,BO Confirmed,AMBA,Other,System Update Call Accounts,0,0,0,0,0,0,0,EL4,BL2,0,380.7751389
24981192,10/04/2013 10:29,10,0.396587672,10/04/2013 04:02,10,0.165140345,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,222256.8316,0,EL4,BL6,1,0.268668981
4337815,10/04/2013 11:06,10,0.453934987,28/04/2007 16:16,28,0.677624148,Management/Other,MIDOFFICE,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL4,BL2,0,2173.784803
11572319,10/04/2013 11:22,10,0.473784542,06/07/2009 09:08,6,0.369180719,Prime Services,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL2,0,1374.092963
6999705,10/04/2013 12:05,10,0.496199264,14/02/2008 10:30,14,0.437366755,Equity,PROD CONTROLLER,BO Confirmed,DIRECTOR,Future/Forward,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,1882.066157
24984007,10/04/2013 12:18,10,0.487508119,10/04/2013 06:12,10,0.258608481,Derivatives,PROD CONTROLLER,BO-BO Confirmed,DIRECTOR,Bond,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL1,0,0.253900463
22636431,10/04/2013 13:02,10,0.542976077,21/08/2012 01:12,21,0.033243189,Bonds/Repos,PROD CONTROLLER,BO-BO Confirmed,VICE PRINCIPAL,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,9027979.178,0,EL7,BL2,1,232.493044
11130610,10/04/2013 13:03,10,0.543984028,04/05/2009 01:22,4,0.026501702,Africa,PROD CONTROLLER,BO Confirmed,DIRECTOR,Bond,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL3,0,1437.486921
25023769,10/04/2013 13:29,10,0.561589618,10/04/2013 13:29,10,0.561589618,Commodities,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Operations request to change Economics of Trade,0,0,0,0,0,0,0,EL1,BL2,0,0
14447972,10/04/2013 14:10,10,0.57607705,10/06/2010 06:17,10,0.23816036,Rates,PROD CONTROLLER,BO Confirmed,ANALYST,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL2,0,1035.32875
13335893,10/04/2013 14:23,10,0.567369985,04/02/2010 04:04,4,0.169381692,Derivatives,TECHSUPPORT,BO Confirmed,AMBA,CurrSwap,Valuation Group Request,0,0,0,0,0,0,0,EL7,BL5,0,1161.429815
22097162,10/04/2013 14:25,10,0.566197434,08/07/2012 13:10,8,0.548656646,Management/Other,TECHSUPPORT,BO Confirmed,ASSOCIATE,Call Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,0,276.0522569
5375182,10/04/2013 14:26,10,0.601326274,29/08/2007 06:12,29,0.258649731,Bonds/Repos,PROD CONTROLLER,BO Confirmed,ANALYST,Other,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,2051.342801
18843191,10/04/2013 15:15,10,0.635246755,13/07/2011 03:13,13,0.116082011,Management/Other,MIDOFFICE,BO Confirmed,ASSOCIATE,Call Deposit,System Update Call Accounts,0,0,0,0,0,0,0,EL4,BL2,0,637.5014583
1617984,10/04/2013 15:18,10,0.637580538,18/05/2006 08:03,18,0.331530415,MM,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,IndexLinkedSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,2519.301887
21360762,10/04/2013 15:22,10,0.60948152,30/04/2012 06:15,30,0.239254105,Prime Services,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL6,0,345.3797801
12875062,10/04/2013 16:01,10,0.667464916,30/11/2009 15:20,30,0.611078948,Rates,TECHSUPPORT,Terminated,ANALYST,Deposit,Trade Restructure,0,0,0,0,0,254443.3603,0,EL7,BL2,1,1227.028542
12063331,10/04/2013 16:26,10,0.64856054,17/08/2009 02:15,17,0.072985265,Africa,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL2,0,1332.590949
15687676,10/04/2013 17:01,10,0.708682772,01/10/2010 15:27,31,0.643464352,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,TotalReturnSwap,Payments Related,0,0,0,0,0,0,0,EL4,BL2,0,922.0653356
21878834,10/04/2013 17:12,10,0.700224722,16/06/2012 05:17,16,0.196223272,Prime Services,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,FRA,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL6,0,298.4964468
8596910,10/04/2013 17:27,10,0.727010621,07/09/2008 10:11,7,0.424231433,Derivatives,MIDOFFICE,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL6,BL2,0,1676.302778
23795270,10/04/2013 18:02,10,0.751253452,07/02/2013 05:28,7,0.189164369,Commodities,PROD CONTROLLER,BO Confirmed,ANALYST,Other,Commodities Early Delivery,0,0,0,0,0,0,0,EL7,BL2,0,62.52347222
2782653,11/04/2013 00:04,11,0.003045057,14/11/2006 14:15,14,0.594071499,Africa,TECHSUPPORT,BO Confirmed,DIRECTOR,Other,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,215530.7062,0,EL7,BL3,1,2339.40897
4027410,11/04/2013 01:10,11,0.048936989,27/03/2007 15:15,27,0.635582794,MM,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Swap,Payments Related,0,0,0,0,0,0,0,EL4,BL5,0,2206.413356
3394121,11/04/2013 01:16,11,0.030283642,03/03/2007 14:29,31,0.563083512,Rates,TECHSUPPORT,BO-BO Confirmed,ANALYST,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL2,0,2230.449456
1901712,11/04/2013 01:20,11,0.055746411,12/07/2006 02:18,12,0.071017874,Derivatives,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,CurrSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,2464.959722
2593630,11/04/2013 01:24,11,0.025074341,06/10/2006 07:02,6,0.293039963,Commodities,TECHSUPPORT,BO-BO Confirmed,MNGDIRECTOR,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,2378.765336
6625097,11/04/2013 02:07,11,0.087848205,21/01/2008 04:07,21,0.161955592,MM,UNAUTHORISED,BO Confirmed,DIRECTOR,Curr,Commodities Early Delivery,0,0,0,0,0,241755.3411,0,EL6,BL3,1,1906.916863
11934675,11/04/2013 02:23,11,0.099537692,12/08/2009 01:28,12,0.022505155,Derivatives,TECHSUPPORT,BO Confirmed,AMBA,Curr,Commodities Early Delivery,0,0,0,0,0,9030761.772,0,EL7,BL2,1,1338.038148
7159978,11/04/2013 02:24,11,0.066541157,28/02/2008 09:20,28,0.388724249,MM,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL7,BL2,0,1868.711076
3130892,11/04/2013 04:03,11,0.168455568,05/01/2007 08:03,5,0.331392046,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Repo/Reverse,Payments Related,0,0,0,0,0,245669.8133,0,EL4,BL3,1,2287.833484
15987986,11/04/2013 04:16,11,0.155900141,01/09/2010 09:01,1,0.375473494,SND,TECHSUPPORT,BO-BO Confirmed,ANALYST,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL3,0,952.8022106
18523480,11/04/2013 05:09,11,0.214799454,08/07/2011 06:08,8,0.255662356,MM,TECHSUPPORT,BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL4,BL5,0,642.9591435
9054276,11/04/2013 05:16,11,0.219219354,31/08/2008 01:07,31,0.036650202,Derivatives,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,Swap,Payments Related,0,0,0,0,0,211438.0408,0,EL4,BL4,1,1684.172986
3936689,11/04/2013 06:01,11,0.249628765,13/04/2007 12:28,13,0.480223432,Prime Services,PROD CONTROLLER,BO Confirmed,ASSOCIATE,SecurityLoan,Commodities Early Delivery,0,0,0,0,0,253440.0854,0,EL7,BL2,1,2189.731238
21896213,11/04/2013 06:11,11,0.242338897,18/06/2012 06:27,18,0.231133831,Management/Other,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Swap,Payments Related,0,0,0,0,0,0,0,EL1,BL4,0,296.9887963
5908180,11/04/2013 06:22,11,0.234551298,07/11/2007 03:12,7,0.116512388,Derivatives,TECHSUPPORT,BO Confirmed,ASSOCIATE,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL5,0,1982.131968
21533551,11/04/2013 07:12,11,0.283548341,30/04/2012 17:04,30,0.705638363,Prime Services,TECHSUPPORT,BO Confirmed,ANALYST,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,345.5890278
604854,11/04/2013 07:16,11,0.280646985,10/02/2006 09:25,10,0.357446926,Rates,PROD CONTROLLER,BO Confirmed,MNGDIRECTOR,Option,Trade enrichment for system flow,0,0,0,0,0,0,0,EL6,BL2,0,2616.910312
17293660,11/04/2013 07:20,11,0.305623495,12/03/2011 19:11,12,0.784204808,Africa,UNAUTHORISED,BO Confirmed,ASSOCIATE,CurrSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL3,0,760.5061458
3863839,11/04/2013 07:24,11,0.275118708,08/04/2007 14:27,8,0.601878283,Derivatives,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,214595.9157,0,EL7,BL2,1,2194.706157
14098250,11/04/2013 07:27,11,0.310229994,01/05/2010 19:04,31,0.788657095,Equity,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,Future/Forward,Payments Related,0,0,0,0,0,9028040.775,0,EL1,BL2,1,1075.515926
25007376,11/04/2013 07:27,11,0.310658215,11/04/2013 07:27,11,0.310658215,MM,TECHSUPPORT,BO Confirmed,MNGDIRECTOR,Repo/Reverse,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL3,0,0
23068076,11/04/2013 07:28,11,0.272137697,02/11/2012 07:09,2,0.285742618,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,AMBA,Repo/Reverse,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,160.0129514
2391956,11/04/2013 07:28,11,0.311239288,01/09/2006 08:27,1,0.314536116,Commodities,TECHSUPPORT,BO-BO Confirmed,ANALYST,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL2,0,2413.959109
21521659,11/04/2013 08:22,11,0.318388164,08/05/2012 04:12,8,0.158448904,Prime Services,MIDOFFICE,BO-BO Confirmed,DIRECTOR,Curr,Sales Credits,0,0,0,0,0,0,0,EL7,BL2,0,338.173831
5058213,11/04/2013 08:23,11,0.349088504,21/06/2007 17:17,21,0.719962302,Prime Services,TECHSUPPORT,BO-BO Confirmed,ANALYST,ETF,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,2120.629213
8619314,11/04/2013 08:24,11,0.316671738,06/07/2008 05:23,6,0.192144986,Bonds/Repos,TECHSUPPORT,BO-BO Confirmed,ATS,IndexLinkedSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,1740.125475
24012258,11/04/2013 09:03,11,0.376742527,02/03/2013 13:11,30,0.534280574,Derivatives,UNAUTHORISED,BO Confirmed,ANALYST,Call Deposit,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,39.8278588
25045729,11/04/2013 09:05,11,0.378736644,11/04/2013 09:05,11,0.378736644,SND,TECHSUPPORT,BO-BO Confirmed,ASSOCIATE,CreditDefaultSwap,Calendar Related,0,0,0,0,0,0,0,EL6,BL3,0,0
4077200,11/04/2013 09:27,11,0.39373293,29/03/2007 15:06,29,0.628963044,MM,TECHSUPPORT,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,251573.4079,0,EL7,BL3,1,2204.764387
21751041,11/04/2013 10:01,11,0.416289456,01/06/2012 02:03,1,0.081342357,MM,PROD CONTROLLER,BO-BO Confirmed,ASSOCIATE,Bond,Operations request to change Economics of Trade,0,0,0,0,0,0,0,EL1,BL5,0,314.3321644
4544518,11/04/2013 10:02,11,0.415478825,08/05/2007 02:28,8,0.10300969,Prime Services,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,IndexLinkedSwap,CPI Fixings,0,0,0,0,0,0,0,EL7,BL6,0,2165.315243
16026237,11/04/2013 10:30,11,0.395849876,23/11/2010 12:18,23,0.512329086,Prime Services,PROD CONTROLLER,BO-BO Confirmed,ANALYST,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL1,BL2,0,869.924838
11660928,11/04/2013 11:16,11,0.447266778,18/07/2009 08:18,18,0.345852507,Management/Other,TECHSUPPORT,BO-BO Confirmed,ANALYST,Swap,Payments Related,0,0,0,0,0,9031828.513,0,EL4,BL2,1,1363.123634
15230711,11/04/2013 12:18,11,0.512639645,11/08/2010 10:01,11,0.415986816,Equity,PROD CONTROLLER,BO Confirmed,AMBA,Other,Payments Related,0,0,0,0,0,244998.4555,0,EL4,BL2,1,974.0952662
5534463,11/04/2013 12:28,11,0.519283218,06/08/2007 15:07,6,0.62994922,Africa,TECHSUPPORT,BO-BO Confirmed,ANALYST,Swap,Payments Related,0,0,0,0,0,0,0,EL4,BL3,0,2074.889653
9510427,11/04/2013 13:00,11,0.541326716,11/01/2009 03:14,11,0.134777539,Prime Services,TECHSUPPORT,BO Confirmed,VICE PRINCIPAL,SecurityLoan,Early Termination / Delivery / Close out,0,0,0,0,0,0,0,EL1,BL6,0,1551.407222
12900750,11/04/2013 13:01,11,0.542144287,03/12/2009 17:28,3,0.688622942,Management/Other,TECHSUPPORT,BO-BO Confirmed,VICE PRINCIPAL,TotalReturnSwap,Trade enrichment for system flow,0,0,0,0,0,0,0,EL7,BL2,0,1224.814537
22349335,11/04/2013 13:02,11,0.539996602,20/07/2012 06:06,20,0.246004245,Management/Other,MIDOFFICE,BO Confirmed,DIRECTOR,Swap,Valuation Group Request,0,0,0,0,0,0,0,EL6,BL6,0,265.2889931
21468631,11/04/2013 13:13,11,0.532972696,05/05/2012 17:11,5,0.71620255,Management/Other,TECHSUPPORT,BO-BO Confirmed,AMBA,FRN,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,340.8348264
15175161,11/04/2013 13:22,11,0.557078438,19/06/2010 00:13,19,0.0091171,Derivatives,PROD CONTROLLER,BO Confirmed,ANALYST,Other,Calendar Related,0,0,0,0,0,0,0,EL7,BL2,0,1027.547963
11659705,11/04/2013 13:26,11,0.52361458,18/07/2009 05:25,18,0.225922353,Prime Services,TECHSUPPORT,BO Confirmed,DIRECTOR,TotalReturnSwap,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL6,BL2,0,1363.333796
9580467,11/04/2013 14:18,11,0.595881812,16/01/2009 15:06,16,0.629383711,Derivatives,TECHSUPPORT,BO-BO Confirmed,DIRECTOR,Future/Forward,Payments Related,0,0,0,0,0,0,0,EL7,BL4,0,1545.966493
23248932,11/04/2013 14:30,11,0.562547491,14/12/2012 09:06,14,0.378954673,Commodities,MIDOFFICE,BO Confirmed,ANALYST,SecurityLoan,Portfolio Move / Restructure,0,0,0,0,0,0,0,EL7,BL2,0,118.224838
2908032,11/04/2013 15:02,11,0.626386738,21/01/2007 03:10,21,0.117710809,MM,UNAUTHORISED,BO Confirmed,DIRECTOR,SecurityLoan,Calendar Related,0,0,0,0,0,0,0,EL7,BL3,0,2272.494097
18220266,11/04/2013 15:29,11,0.605086694,12/05/2011 08:08,12,0.338638115,SND,MIDOFFICE,BO Confirmed,VICE PRINCIPAL,Deposit,Capture Errors - Direction / Amount / Rate / CP,0,0,0,0,0,0,0,EL7,BL2,0,700.3062153
